Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-2031378,2024-01-20,2024-01-25,Standard Class,CUST-00656,Elizabeth White,Corporate,Central,Houston,Tech,Accessories,Accessories Item 72,4,0.0,5375.72,1189.1
ORD-2031368,2024-11-25,2024-11-28,First Class,CUST-00425,Patricia Martinez,Corporate,West,San Francisco,Furniture,Chairs,Chairs Item 1,8,0.0,3789.36,1499.29
ORD-2028721,2023-12-24,2023-12-28,Standard Class,CUST-00079,Chris Lee,Corporate,Centrl,Chicago,Furniture,Bookcases,Bookcases Item 16,3,0.2,273.46,79.3
ORD-2031984,2024-11-16,2024-11-20,Standard Class,CUST-00535,Susan Lee,Corporate,Central,Detroit,Technology,Copiers,Copiers Item 78,1,0.4,421.26,-94.56
ORD-2030915,2025-10-25,2025-10-29,Second Class,CUST-00779,Susan Moore,Consumer,WEST,Seattle,Furniture,Chairs,Chairs Item 3,10,0.1,6066.63,1264.8
ORD-2024816,2024-02-29,2024-03-02,Second Class,CUST-00387,Barbara Rodriguez,Corporate,EAST,New York,Office Supplies,Storage,Storage Item 42,8,0.0,360.72,136.4
ORD-2032001,2024-10-04,2024-10-11,First Class,CUST-00650,Linda Jackson,Consumer,South,Charlotte,technology,Phones,Phones Item 55,5,0.1,1595.12,236.12
ORD-2024524,13/12/2024,2024-12-15,Standard Class,CUST-00135,Mary White,Consumer,SOUTH,Atlanta,Tech,Accessories,Accessories Item 68,7,0.0,9512.86,4120.57
ORD-2027361,2025-02-10,2025-02-17,First Class,CUST-00211,Joseph Martin,Corporate,west,Phoenix,technology,Machines,Machines Item 64,11,0.15,3757.3,316.12
ORD-2031257,2024-01-02,2024-01-07,Standard Class,CUST-00703,James Lee,Corporate,EAST,Boston,Tech,Machines,Machines Item 67,10,0.0,10742.7,4802.19
ORD-2032035,2025-08-24,2025-08-27,Standard Class,CUST-00796,Karen Jackson,Consumer,WEST,Phoenix,Tech,Copiers,Copiers Item 77,9,0.2,279.5,44.89
ORD-2029586,2024-01-19,2024-01-24,Standard Class,CUST-00184,Elizabeth White,Consumer,Central,Houston,Tech,Accessories,Accessories Item 71,2,0.0,1214.62,341.51
ORD-2031254,2025-08-25,2025-08-27,Same Day,CUST-00409,James Hernandez,Consumer,SOUTH,Nashville,Tech,Accessories,Accessories Item 72,9 units,0.0,12095.37,4446.81
ORD-2029675,2024-12-12,2024-12-17,Second Class,CUST-00406,Paul Miller,Consumer,central,Chicago,TECHNOLOGY,Machines,Machines Item 67,4,0.0,4297.08,1849.97
ORD-2028462,2024-07-10,2024-07-14,Standard Class,CUST-00137,Daniel Jones,Consumer,central,Chicago,Office Supplies,Binders,Binders Item 25,10,0.2,275.2,21.46
ORD-2028596,2025-04-20,2025-04-23,Standard Class,CUST-00213,Thomas Lee,Home Office,SOUTH,Atlanta,technology,Phones,Phones Item 53,11,0.0,11859.76,3383.9
ORD-2026587,2024-03-29,2024-04-05,First Class,CUST-00484,Thomas Miller,Consumer,South,Charlotte,Office Supplies,Storage,Storage Item 43,8,0.3,148.4,-23.55
ORD-2031629,2024-12-09,2024-12-16,Standard Class,CUST-00547,Elizabeth Moore,Corporate,West,Los Angeles,Office Supplies,Binders,Binders Item 27,4,0.0,267.44,78.67
ORD-2027064,2023-12-11,2023-12-15,Standard Class,CUST-00219,Betty Perez,Consumer,West,Seattle,technology,Machines,Machines Item 61,5,0.15,1333.65,245.7
ORD-2024921,2025-03-25,2025-03-29,Standard Class,CUST-00134,Michael White,Corporate,central,Dallas,OfficeSupplies,Paper,Paper Item 34,6,0.5,358.95,-130.6
ORD-2029236,2025-04-19,2025-04-26,Standard Class,CUST-00691,Mary Garcia,Consumer,South,Nashville,Office  Supplies,Binders,Binders Item 27,11,0.15,625.14,183.61
ORD-2025717,2024-07-10,2024-07-14,Standard Class,CUST-00410,Betty Hernandez,Home Office,EAST,Newark,Tech,Machines,Machines Item 67,9,0.0,9668.43,1524.99
ORD-2025011,2024-08-30,2024-09-04,Standard Class,CUST-00349,Robert Davis,Corporate,EAST,Philadelphia,Furniture,Tables,Tables Item 12,7,0.0,4441.01,1275.19
ORD-2027148,2025-05-09,2025-05-11,Standard Class,CUST-00138,Paul Anderson,Consumer,EAST,Boston,FURNITURE,Tables,Tables Item 6,4,0.0,1189.32,495.14
ORD-2028533,2025-05-07,2025-05-14,Standard Class,CUST-00330,David Miller,Consumer,Central,Detroit,FURNITURE,Chairs,Chairs Item 4,1,0.1,87.99,6.03
ORD-2027618,2024-09-28,2024-09-30,Standard Class,CUST-00116,Paul Taylor,Consumer,central,Dallas,OfficeSupplies,Storage,Storage Item 38,6,0.0,184.86,77.82
ORD-2028629,2025-03-26,2025-03-30,First Class,CUST-00711,Patricia Smith,Consumer,Centrl,Chicago,furniture,Furnishings,Furnishings Item 19,4,0.0,2460.52,840.64
ORD-2029470,2024-07-20,2024-07-27,First Class,CUST-00490,Daniel Martinez,Corporate,Central,Houston,technology,Machines,Machines Item 66,10,0.2,10798.72,1200.36
ORD-2023867,2025-05-09,2025-05-14,Second Class,CUST-00706,Jennifer Hernandez,Corporate,Central,Chicago,Furniture,Bookcases,Bookcases Item 14,6,0.1,2288.09,804.21
ORD-2032062,2025-10-19,2025-10-24,Standard Class,CUST-00346,William Martinez,Consumer,West,Los Angeles,Office  Supplies,Art,Art Item 45,11,0.0,133.43,44.44
ORD-2023757,2023-07-14,2023-07-17,Standard Class,CUST-00631,Joseph Lopez,Corporate,central,Houston,Furnitur ,Tables,Tables Item 8,10,0.0,1054.1,343.34
ORD-2025985,2025-08-28,2025-09-02,Standard Class,CUST-00699,Sarah Johnson,Home Office,east,New York,office supplies,Labels,Labels Item 49,4,0.0,80.48,34.14
ORD-2028649,2025-10-20,2025-10-27,Standard Class,CUST-00666,Charles Lee,Home Office,central,Chicago,Furniture,Furnishings,Furnishings Item 19,10,0.0,6151.3,1419.14
ORD-2031320,2024-07-15,2024-07-19,Standard Class,CUST-00666,Charles Lee,Home Office,Centrl,Chicago,technology,Accessories,Accessories Item 70,10,0.3,8993.81,-454.68
ORD-2030847,2024-12-31,2025-01-05,Same Day,CUST-00686,Barbara Davis,Corporate,SOUTH,Atlanta,Tech,Machines,Machines Item 63,10,0.15,8725.5,2164.35
ORD-2023774,2024-10-18,2024-10-25,First Class,CUST-00359,Thomas Thomas,Consumer,East,Newark,Furniture,Chairs,Chairs Item 2,7,0.4,671.92,13.13
ORD-2024349,09/08/2025,2025-08-13,Standard Class,CUST-00482,Mary Martin,Corporate,SOUTH,Charlotte,Tech,Phones,Phones Item 57,6,0.0,8883.36,1626.52
ORD-2024675,2023-10-13,2023-10-17,Standard Class,CUST-00160,Jessica Brown,Consumer,South,Atlanta,TECHNOLOGY,Accessories,Accessories Item 68,9,0.2,9784.66,1140.18
ORD-2026943,2024-12-11,2024-12-15,Standard Class,CUST-00622,Paul Lopez,Corporate,WEST,Phoenix,Office  Supplies,Art,Art Item 45,9,0.0,109.17,20.85
ORD-2030387,2023-10-24,2023-10-26,Standard Class,CUST-00636,Patricia Williams,Corporate,Central,Dallas,Furnitur ,Tables,Tables Item 10,1,0.0,742.51,301.39
ORD-2029941,2025-06-06,2025-06-10,Standard Class,CUST-00007,Paul Anderson,Consumer,EAST,Boston,TECHNOLOGY,Machines,Machines Item 67,7,0.0,7519.89,2000.84
ORD-2031718,2025-08-28,2025-09-01,First Class,CUST-00248,Michael Gonzalez,Consumer,west,San Francisco,FURNITURE,Furnishings,Furnishings Item 20,4,0.1,1600.67,508.77
ORD-2029150,2024-12-20,2024-12-25,Second Class,CUST-00387,Barbara Rodriguez,Corporate,EAST,Boston,Furnitur ,Furnishings,Furnishings Item 19,2,0.0,1230.26,231.48
ORD-2032437,2024-07-21,2024-07-28,Standard Class,CUST-00471,Joseph Davis,Corporate,Centrl,Detroit,Technology,Copiers,Copiers Item 74,9,0.0,9866.52,2944.87
ORD-2028025,2024-02-01,2024-02-06,Same Day,CUST-00133,Jennifer Gonzalez,Consumer,East,Newark,furniture,Bookcases,Bookcases Item 14,11,0.0,4660.92,1967.76
ORD-2026909,2024-08-01,2024-08-08,Second Class,CUST-00712,Joseph Jones,Consumer,Centrl,Detroit,Office  Supplies,Storage,Storage Item 38,11,0.0,338.91,107.13
ORD-2023701,2024-10-08,2024-10-10,Second Class,CUST-00155,Charles Lee,Consumer,WEST,Seattle,Technology,Machines,Machines Item 61,6,0.0,1882.8,570.43
ORD-2028209,2025-04-08,2025-04-10,Standard Class,CUST-00045,Susan Rodriguez,Consumer,East,Newark,Tech,Copiers,Copiers Item 76,5,0.0,8870.5,1445.38
ORD-2032007,2023-12-04,2023-12-07,Standard Class,CUST-00311,Elizabeth Brown,Home Office,Central,Houston,Furnitur ,Chairs,Chairs Item 2,10,0.0,1599.8,281.26
ORD-2028600,2025-02-23,2025-02-26,Second Class,CUST-00234,William Brown,Consumer,south,Miami,TECHNOLOGY,Accessories,Accessories Item 70,3,0.0,3854.49,1189.56
ORD-2023275,2023-12-11,2023-12-14,Same Day,CUST-00054,Barbara Anderson,Consumer,WEST,Seattle,OfficeSupplies,Storage,Storage Item 42,1,0.0,45.09,8.29
ORD-2030277,2025-01-01,2025-01-06,Standard Class,CUST-00421,Jennifer Jones,Consumer,SOUTH,Miami,Office Supplies,Labels,Labels Item 50,7,0.0,768.46,201.32
ORD-2032199,2024-06-02,2024-06-04,Standard Class,CUST-00622,Paul Lopez,Corporate,west,Los Angeles,office supplies,Storage,Storage Item 43,4,0.15,90.1,13.29
ORD-2029894,2023-12-14,2023-12-17,Standard Class,CUST-00704,John Brown,Corporate,EAST,Philadelphia,furniture,Bookcases,Bookcases Item 15,7,0.5,825.72,-246.97
ORD-2029726,2024-11-12,2024-11-16,Same Day,CUST-00206,Susan Miller,Corporate,West,San Francisco,Furnitur ,Bookcases,Bookcases Item 16,10,0.1,1025.46,222.55
ORD-2029919,2024-05-27,2024-05-30,Standard Class,CUST-00274,Jessica Lopez,Corporate,south,Miami,TECHNOLOGY,Accessories,Accessories Item 68,1,0.0,1358.98,526.01
ORD-2025170,2024-06-23,2024-06-26,Standard Class,CUST-00377,Jennifer Martin,Corporate,central,Detroit,FURNITURE,Furnishings,Furnishings Item 23,5,0.1,3788.1,958.1
ORD-2030855,2024-05-05,2024-05-10,First Class,CUST-00772,Paul White,Corporate,south,Atlanta,Office Supplies,Binders,Binders Item 29,6,0.0,88.68,24.23
ORD-2025916,2024-07-15,2024-07-20,Standard Class,CUST-00451,Thomas Miller,Consumer,SOUTH,Charlotte,Technology,Phones,Phones Item 59,4,0.0,2089.76,935.34
ORD-2030946,2024-10-07,2024-10-11,Standard Class,CUST-00096,Mary Martinez,Consumer,WEST,Los Angeles,technology,Accessories,Accessories Item 72,7,0.0,9407.51,2873.96
ORD-2023877,2024-07-15,2024-07-20,Standard Class,CUST-00450,Joseph Martin,Home Office,West,Phoenix,Tech,Accessories,Accessories Item 71,8,0.15,4129.71,1428.09
ORD-2030920,2024-07-25,2024-07-28,First Class,CUST-00181,Patricia Hernandez,Consumer,South,Charlotte,furniture,Furnishings,Furnishings Item 21,7,0.0,2288.23,915.28
ORD-2031726,20/04/2024,2024-04-27,Standard Class,CUST-00489,Susan Wilson,Consumer,South,Charlotte,Furniture,Tables,Tables Item 11,10,0.0,4390.2,1380.89
ORD-2027961,2025-11-12,2025-11-19,Standard Class,CUST-00718,Patricia Moore,Corporate,West,San Francisco,TECHNOLOGY,Copiers,Copiers Item 73,11,0.1,2772.79,306.21
ORD-2025213,2023-03-14,2023-03-21,First Class,CUST-00650,Linda Jackson,Consumer,SOUTH,Nashville,Tech,Phones,Phones Item 57,9,0.0,13325.04,2742.34
ORD-2025544,2024-08-28,2024-08-30,Standard Class,CUST-00586,Chris Lee,Home Office,South,Nashville,Furniture,Tables,Tables Item 12,5,0.1,2854.94,975.32
ORD-2030171,2025-07-03,2025-07-10,Standard Class,CUST-00347,Charles Garcia,Consumer,south,Nashville,Technology,Accessories,Accessories Item 69,10,0.0,13788.7,5357.22
ORD-2023080,2025-06-26,2025-07-03,Second Class,CUST-00137,Daniel Jones,Consumer,central,Dallas,OfficeSupplies,Paper,Paper Item 35,1,0.0,116.21,31.44
ORD-2028204,2024-01-28,2024-02-02,First Class,CUST-00761,Paul Anderson,Consumer,east,Philadelphia,Furniture,Furnishings,Furnishings Item 18,11,0.1,3262.05,694.14
ORD-2025577,2024-07-21,2024-07-24,Standard Class,CUST-00675,Lisa Perez,Home Office,Central,Chicago,Furniture,Bookcases,Bookcases Item 14,5,0.0,2118.6,608.24
ORD-2027826,2024-12-21,2024-12-24,Second Class,CUST-00015,Karen Miller,Consumer,central,Dallas,office supplies,Art,Art Item 46,10,0.15,1006.57,303.88
ORD-2032152,2024-10-05,2024-10-10,Second Class,CUST-00068,Chris White,Home Office,west,Seattle,Office Supplies,Labels,Labels Item 51,3,0.0,61.59,14.89
ORD-2028741,2023-05-29,2023-05-31,Standard Class,CUST-00133,Jennifer Gonzalez,Consumer,East,New York,Tech,Machines,Machines Item 67,11,0.0,11816.97,2386.11
ORD-2029751,2024-11-03,2024-11-08,Second Class,CUST-00101,Daniel Garcia,Corporate,south,Nashville,FURNITURE,Tables,Tables Item 11,7,0.2,2458.51,361.28
ORD-2024360,2025-08-03,2025-08-08,Second Class,CUST-00647,Jennifer Davis,Consumer,west,Seattle,furniture,Tables,Tables Item 12,9,0.0,5709.87,864.76
ORD-2025621,2024-02-25,2024-02-29,Standard Class,CUST-00012,John Martin,Corporate,SOUTH,Charlotte,TECHNOLOGY,Phones,Phones Item 60,1,0.2,117.95,28.51
ORD-2028892,2025-06-17,2025-06-24,Second Class,CUST-00114,Betty Smith,Consumer,west,Phoenix,technology,Accessories,Accessories Item 70,10,0.0,12848.3,2856.86
ORD-2029770,2025-05-14,2025-05-21,Standard Class,CUST-00257,Richard Garcia,Home Office,Central,Detroit,TECHNOLOGY,Copiers,Copiers Item 77,1,0.0,38.82,9.79
ORD-2030585,2025-07-03,2025-07-06,Standard Class,CUST-00558,Michael White,Consumer,south,Charlotte,Office Supplies,Labels,Labels Item 50,10,0.0,1097.8,238.83
ORD-2031588,2025-09-06,2025-09-13,,CUST-00262,Patricia Gonzalez,Home Office,east,,Office  Supplies,Storage,Storage Item 41,4,,286.4,
ORD-2026932,2024-04-22,2024-04-26,Standard Class,CUST-00203,Robert White,Home Office,West,Los Angeles,Furnitur ,Furnishings,Furnishings Item 20,11,0.0,4890.93,750.2
ORD-2031485,2023-07-14,2023-07-16,Second Class,CUST-00643,Betty Brown,Corporate,SOUTH,Miami,Technology,Accessories,Accessories Item 68,5,0.4,4076.94,-678.7
ORD-2032607,2024-04-07,2024-04-10,Second Class,CUST-00267,Robert Hernandez,Corporate,WEST,Phoenix,Office Supplies,Binders,Binders Item 29,8,0.0,118.24,24.97
ORD-2032525,2024-12-10,2024-12-12,First Class,CUST-00163,Chris Anderson,Corporate,west,Seattle,Furniture,Furnishings,Furnishings Item 19,11,0.0,6766.43,1152.64
ORD-2030554,08/01/2025,2025-01-13,Second Class,CUST-00650,Linda Jackson,Consumer,South,Nashville,office supplies,Art,Art Item 45,3,0.0,36.39,8.7
ORD-2028516,2025-01-06,2025-01-11,Standard Class,CUST-00554,Nancy Martin,Consumer,WEST,Phoenix,TECHNOLOGY,Phones,Phones Item 60,8,0.0,1179.52,326.11
ORD-2030987,2024-10-18,2024-10-21,Standard Class,CUST-00666,Charles Lee,Home Office,central,Chicago,FURNITURE,Chairs,Chairs Item 4,4,0.4,234.65,6.69
ORD-2023168,2025-01-02,2025-01-05,Standard Class,CUST-00089,Linda Hernandez,Corporate,south,Miami,Tech,Phones,Phones Item 54,10,0.1,5374.89,2022.31
ORD-2023574,2025-01-27,2025-02-01,Second Class,CUST-00496,Michael Gonzalez,Home Office,West,Phoenix,Furniture,Furnishings,Furnishings Item 18,4,0.0,1318.0,390.61
ORD-2032376,2025-04-06,2025-04-10,Standard Class,CUST-00730,William Hernandez,Home Office,Centrl,Detroit,Office Supplies,Storage,Storage Item 41,2,0.4,85.92,-17.48
ORD-2032064,2025-08-27,2025-09-03,Same Day,CUST-00502,Robert White,Consumer,Centrl,Chicago,OfficeSupplies,Binders,Binders Item 28,3,0.15,71.86,10.09
ORD-2030880,2025-09-24,2025-10-01,First Class,CUST-00436,Robert Martinez,Corporate,East,Philadelphia,TECHNOLOGY,Machines,Machines Item 66,10,0.0,13498.4,3334.66
ORD-2025846,2024-10-20,2024-10-24,First Class,CUST-00213,Thomas Lee,Home Office,South,Nashville,OfficeSupplies,Binders,Binders Item 30,8,0.0,942.32,370.9
ORD-2027862,2025-10-11,2025-10-13,Second Class,CUST-00762,Richard Hernandez,Corporate,central,Dallas,Office Supplies,Storage,Storage Item 37,10,0.0,814.7,220.24
ORD-2031976,2025-04-02,2025-04-09,Second Class,CUST-00800,Karen Gonzalez,Corporate,west,Seattle,Office Supplies,Storage,Storage Item 38,10,0.1,277.29,100.72
ORD-2027630,2025-05-11,2025-05-13,Standard Class,CUST-00795,David Lopez,Home Office,west,Los Angeles,technology,Accessories,Accessories Item 68,6,0.3,5707.72,-203.1
ORD-2023534,2025-03-11,2025-03-16,Standard Class,CUST-00263,David Jones,Consumer,West,Phoenix,OfficeSupplies,Storage,Storage Item 42,10,0.1,405.81,115.89
ORD-2026178,2025-11-18,2025-11-21,Standard Class,CUST-00163,Chris Anderson,Corporate,West,Phoenix,Tech,Accessories,Accessories Item 69,3,0.0,4136.61,1703.75
ORD-2028897,2025-10-03,2025-10-07,Standard Class,CUST-00015,Karen Miller,Consumer,Centrl,Houston,Office Supplies,Art,Art Item 48,11,0.0,443.08,174.09
ORD-2023392,2025-01-29,2025-01-31,Standard Class,CUST-00791,Barbara Williams,Consumer,East,New York,OfficeSupplies,Binders,Binders Item 31,1,0.0,118.43,20.94
ORD-2025814,2025-06-24,2025-06-29,Second Class,CUST-00040,John Brown,Corporate,central,Detroit,Office  Supplies,Binders,Binders Item 28,10,,253.62,44.46
ORD-2029651,2024-10-22,2024-10-29,Second Class,CUST-00153,Mary Miller,Consumer,south,Charlotte,OfficeSupplies,Paper,Paper Item 36,9,0.0,621.0,138.07
ORD-2031097,2025-08-08,2025-08-11,Standard Class,CUST-00726,Karen Johnson,Corporate,east,Boston,Office Supplies,Binders,Binders Item 31,5,0.0,592.15,227.46
ORD-2024662,2025-05-18,2025-05-25,Standard Class,CUST-00279,John Lopez,Consumer,EAST,New York,Office Supplies,Storage,Storage Item 44,2,0.0,161.38,45.75
ORD-2030142,2025-04-16,2025-04-19,Standard Class,CUST-00179,Daniel Thomas,Home Office,SOUTH,Charlotte,FURNITURE,Chairs,Chairs Item 1,5,0.0,2368.35,410.16
ORD-2027939,2025-03-05,2025-03-09,Second Class,CUST-00367,Karen Johnson,Consumer,west,San Francisco,Furnitur ,Tables,Tables Item 8,5,0.0,527.05,79.26
ORD-2030742,2024-12-18,2024-12-23,Standard Class,CUST-00213,Thomas Lee,Home Office,South,Charlotte,Office  Supplies,Binders,Binders Item 32,11,0.0,286.77,86.97
ORD-2030328,2024-09-25,2024-09-28,Standard Class,CUST-00412,Chris Jackson,Consumer,EAST,New York,Tech,Copiers,Copiers Item 75,2,0.0,288.18,98.6
ORD-2031523,08/06/2024,2024-06-12,Standard Class,CUST-00156,Mary Smith,Consumer,central,Chicago,furniture,Chairs,Chairs Item 2,9,0.1,1295.84,319.32
ORD-2032677,2024-12-31,2025-01-04,Second Class,CUST-00599,William Wilson,Home Office,Central,Chicago,furniture,Furnishings,Furnishings Item 23,10,0.0,8418.0,1611.8
ORD-2023507,2023-11-04,2023-11-09,,CUST-00799,James Lee,Consumer,West,,Technology,Phones,Phones Item 55,8,,2835.76,
ORD-2031549,2024-09-17,2024-09-21,First Class,CUST-00177,Jessica Thomas,Home Office,Centrl,Houston,technology,Copiers,Copiers Item 78,3,0.0,2106.3,351.09
ORD-2030447,2024-07-29,2024-07-31,Same Day,CUST-00057,Betty Jackson,Home Office,Central,Chicago,office supplies,Storage,Storage Item 39,6,0.15,436.82,67.35
ORD-2032332,2024-03-01,2024-03-04,Standard Class,CUST-00133,Jennifer Gonzalez,Consumer,East,Newark,furniture,Chairs,Chairs Item 2,6,0.1,863.89,112.97
ORD-2027460,2025-05-01,2025-05-05,Second Class,CUST-00415,Karen Lee,Consumer,East,Newark,TECHNOLOGY,Phones,Phones Item 56,6,0.0,1541.28,395.4
ORD-2028090,2025-02-06,2025-02-10,Standard Class,CUST-00531,David Thompson,Consumer,Centrl,Dallas,FURNITURE,Furnishings,Furnishings Item 18,5,0.0,1647.5,704.54
ORD-2029774,2024-08-09,2024-08-16,Second Class,CUST-00775,Betty Jones,Consumer,south,Nashville,OfficeSupplies,Binders,Binders Item 31,11,0.0,1302.73,366.37
ORD-2026558,2024-11-24,2024-11-29,Standard Class,CUST-00074,Chris Anderson,Consumer,East,New York,Technology,Accessories,Accessories Item 72,5,0.5,3359.82,-662.32
ORD-2026609,2024-01-31,2024-02-02,Standard Class,CUST-00257,Richard Garcia,Home Office,Central,Houston,Furnitur ,Bookcases,Bookcases Item 14,8,0.0,3389.76,981.72
ORD-2025290,2025-01-27,2025-02-03,Standard Class,CUST-00622,Paul Lopez,Corporate,West,San Francisco,furniture,Furnishings,Furnishings Item 18,6,0.0,1977.0,304.53
ORD-2030351,2025-06-27,2025-07-04,Second Class,CUST-00755,Jennifer Perez,Consumer,Central,Dallas,furniture,Tables,Tables Item 10,1,0.0,742.51,303.03
ORD-2024909,2024-07-17,2024-07-20,Standard Class,CUST-00566,Elizabeth Johnson,Consumer,East,Boston,Office  Supplies,Storage,Storage Item 41,4,0.3,200.48,24.01
ORD-2027324,2025-03-28,2025-03-31,Standard Class,CUST-00151,Daniel Martin,Consumer,South,Atlanta,TECHNOLOGY,Phones,Phones Item 60,7,0.3,722.46,135.24
ORD-2029867,2023-11-25,2023-11-28,Standard Class,CUST-00639,Elizabeth Jackson,Consumer,SOUTH,Nashville,FURNITURE,Tables,Tables Item 10,5,0.0,3712.55,1218.26
ORD-2028267,2025-09-26,2025-10-01,Standard Class,CUST-00546,John Thomas,Consumer,EAST,Newark,OfficeSupplies,Storage,Storage Item 40,5,0.0,105.0,26.3
ORD-2027109,2023-04-06,2023-04-09,Standard Class,CUST-00495,Linda Taylor,Corporate,west,Phoenix,Office  Supplies,Art,Art Item 46,1,0.0,118.42,36.72
ORD-2026581,2025-07-27,2025-07-29,Standard Class,CUST-00222,Karen Lopez,Consumer,WEST,Seattle,technology,Copiers,Copiers Item 77,4,0.2,124.22,29.6
ORD-2025715,2024-08-23,2024-08-28,Second Class,CUST-00503,David Rodriguez,Consumer,SOUTH,,Office  Supplies,Art,Art Item 47,5,,109.5,30.89
ORD-2027783,2025-06-10,2025-06-17,Second Class,CUST-00208,Jennifer Williams,Consumer,south,Charlotte,Technology,Accessories,Accessories Item 68,6,0.3,5707.72,-191.03
ORD-2024771,2025-01-29,2025-02-01,,CUST-00556,Betty Wilson,Home Office,central,,TECHNOLOGY,Machines,Machines Item 67,5,,5371.35,
ORD-2031736,2024-10-03,2024-10-06,Standard Class,CUST-00001,James Wilson,Consumer,East,New York,OfficeSupplies,Binders,Binders Item 31,1,0.0,118.43,50.82
ORD-2028316,2023-03-30,2023-04-01,First Class,CUST-00552,William Jones,Consumer,WEST,Los Angeles,OfficeSupplies,Binders,Binders Item 29,4,0.0,59.12,18.46
ORD-2026200,2025-02-16,2025-02-23,Standard Class,CUST-00525,Jessica Lopez,Consumer,West,San Francisco,technology,Machines,Machines Item 67,7,0.3,5263.92,1005.14
ORD-2028244,2025-06-08,2025-06-10,Standard Class,CUST-00085,Elizabeth Thompson,Consumer,Central,Houston,furniture,Tables,Tables Item 7,1,0.0,835.58,264.38
ORD-2031922,2024-10-02,2024-10-09,Second Class,CUST-00614,Chris Garcia,Home Office,WEST,Phoenix,FURNITURE,Bookcases,Bookcases Item 15,10,0.0,2359.2,849.19
ORD-2030693,2025-02-19,2025-02-22,First Class,CUST-00791, Barbara Williams  ,Consumer,East,Philadelphia,Technology,Phones,Phones Item 53,5,0.0,5390.8,2012.33
ORD-2024000,2024-04-11,2024-04-18,Standard Class,CUST-00365,Susan Jackson,Home Office,EAST,Philadelphia,FURNITURE,Tables,Tables Item 8,4,0.0,421.64,158.52
ORD-2026507,2025-07-20,2025-07-25,Second Class,CUST-00462,Chris Thomas,Corporate,east,Philadelphia,FURNITURE,Furnishings,Furnishings Item 21,4,0.0,1307.56,365.81
